,NAME_CAT,SMILE_CAT,NAME_ANI,SMILE_ANI,T,P,densiy (kg/m3),reference,,,,,,,,,,,,,,,,
314,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],305.66,101.325,1233.06,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
315,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],308.14,101.325,1231.37,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
316,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],308.15,101.325,1231.37,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
317,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],308.16,101.325,1231.37,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
318,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],310.64,101.325,1229.68,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
319,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],310.64,101.325,1229.69,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
320,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],310.66,101.325,1229.68,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
321,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],313.15,101.325,1228,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
322,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],313.15,101.325,1228,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
323,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],313.15,101.325,1228,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
324,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],315.64,101.325,1226.32,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
325,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],315.66,101.325,1226.31,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
326,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],318.15,101.325,1224.63,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
327,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],318.15,101.325,1224.64,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
328,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],318.15,101.325,1224.64,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
329,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],320.65,101.325,1222.96,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
330,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],320.65,101.325,1222.96,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
331,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,ethyl sulfate,CCOS(=O)(=O)[O-],320.65,101.325,1222.96,"Diogo, J. C. F.; Caetano, F. J. P.; Fareleira, J. M. N. A.; Wakeham, W. A. (2014) Int. J. Thermophys. 35(9-10), 1615-1635.",,,,,,,,,,,,,,,,
332,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],283.15,101.325,1252,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
333,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],288.15,101.325,1248.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
334,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],293.15,101.325,1245,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
335,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],298.15,101.325,1241.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
336,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],303.15,101.325,1238.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
337,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],308.15,101.325,1234.9,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
338,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],313.15,101.325,1231.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
339,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],318.15,101.325,1228.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
340,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],323.15,101.325,1224.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
341,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],328.15,101.325,1221.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
342,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],333.15,101.325,1218.1,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
343,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],338.15,101.325,1214.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
344,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],343.15,101.325,1211.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
345,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],348.15,101.325,1208.1,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
346,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methanesulfonate,CS(=O)(=O)[O-],353.15,101.325,1204.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
347,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],293.16,101.325,1287.7,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
348,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],298.14,101.325,1284.3,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
349,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],303.14,101.325,1280.8,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
350,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],308.14,101.325,1277.4,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
351,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],313.14,101.325,1273.9,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
352,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],318.14,101.325,1270.5,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
353,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],323.14,101.325,1267.1,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
354,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],328.14,101.325,1263.7,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
355,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],333.14,101.325,1260.4,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
356,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],338.14,101.325,1257,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
357,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],343.14,101.325,1253.7,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
358,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],348.14,101.325,1250.4,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
359,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],353.14,101.325,1247.1,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
360,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],358.14,101.325,1243.7,"Mac Dowell, N.; Llovell, F.; Sun, N.; Hallett, J. P.; George, A.; Hunt, P. A.; Welton, T.; Simmons, B. A.; Vega, L. F. (2014) J. Phys. Chem. B 118, 6206-6221.",,,,,,,,,,,,,,,,
361,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,283.15,101.325,1292,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
362,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,288.15,101.325,1288.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
363,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,293.15,101.325,1284.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
364,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,298.15,101.325,1280.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
365,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,303.15,101.325,1276.7,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
366,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,308.15,101.325,1272.9,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
367,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,313.15,101.325,1269.1,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
368,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,318.15,101.325,1265.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
369,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,323.15,101.325,1261.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
370,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,328.15,101.325,1257.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
371,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,333.15,101.325,1254,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
372,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,338.15,101.325,1250.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
373,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,343.15,101.325,1246.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
374,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,348.15,101.325,1242.8,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
375,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,tetrafluoroborate,[B-](F)(F)(F)F,353.15,101.325,1239.2,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
376,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],283.15,101.325,1124.7,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
377,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],288.15,101.325,1121.7,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
378,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],293.15,101.325,1118.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
379,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],298.15,101.325,1115.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
380,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],303.15,101.325,1112.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
381,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],308.15,101.325,1109.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
382,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],313.15,101.325,1106.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
383,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],318.15,101.325,1103.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
384,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],323.15,101.325,1100.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
385,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],328.15,101.325,1097.3,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
386,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],333.15,101.325,1094.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
387,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],338.15,101.325,1091.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
388,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],343.15,101.325,1088.4,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
389,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],348.15,101.325,1085.5,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
390,1-ethyl-3-methylimidazolium ,CCN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],353.15,101.325,1082.6,"Seki, S.; Tsuzuki, S.; Hayamizu, K.; Umebayashi, Y.; Serizawa, N.; Takei, K.; Miyashiro, H. (2012) J. Chem. Eng. Data 57(8), 2211-2216.",,,,,,,,,,,,,,,,
